类别,中文名,英文名,模块,来源,引用次数,官方定义链接
CAM（制造 / 加工）,开放轮廓,Open_profile,machining_features,ap242,2,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.open_profile
CAM（制造 / 加工）,开放槽,Open_slot,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.open_slot
CAM（制造 / 加工）,开放槽端类型,Open_slot_end_type,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.open_slot_end_type
CAM（制造 / 加工）,外直径,Outer_diameter,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.outer_diameter
CAM（制造 / 加工）,外直径到台肩,Outer_diameter_to_shoulder,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.outer_diameter_to_shoulder
CAM（制造 / 加工）,外圆,Outer_round,machining_features,ap242,1,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.outer_round
CAM（制造 / 加工）,部分面积定义,Partial_area_definition,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.partial_area_definition
CAM（制造 / 加工）,部分圆形路径特征组件,Partial_circular_path_feature_component,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.partial_circular_path_feature_component
CAM（制造 / 加工）,部分圆形轮廓,Partial_circular_profile,machining_features,ap242,3,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.partial_circular_profile
CAM（制造 / 加工）,部分圆形形状轮廓,Partial_circular_shape_profile,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.partial_circular_shape_profile
CAM（制造 / 加工）,路径元素,Path_element,machining_features,ap242,3,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.path_element
CAM（制造 / 加工）,路径特征组件,Path_feature_component,machining_features,ap242,2,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.path_feature_component
CAM（制造 / 加工）,人员在组织关系,Person_in_organization_relationship,management_resource_information,ap242,0,https://www.steptools.com/stds/smrl/data/modules/management_resource_information/sys/4_info_reqs.htm#management_resource_information_arm.person_in_organization_relationship
CAM（制造 / 加工）,放置特征,Placed_feature,shape_feature,ap242,0,https://www.steptools.com/stds/smrl/data/modules/shape_feature/sys/4_info_reqs.htm#shape_feature_arm.placed_feature
CAM（制造 / 加工）,平面元素,Planar_element,machining_features,ap242,4,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.planar_element
CAM（制造 / 加工）,平面面,Planar_face,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.planar_face
CAM（制造 / 加工）,平面凹槽底部条件,Planar_pocket_bottom_condition,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.planar_pocket_bottom_condition
CAM（制造 / 加工）,平面轮廓底,Planar_profile_floor,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.planar_profile_floor
CAM（制造 / 加工）,平面加强筋顶部底,Planar_rib_top_floor,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.planar_rib_top_floor
CAM（制造 / 加工）,平面顶部条件,Planar_top_condition,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.planar_top_condition
CAM（制造 / 加工）,凹槽,Pocket,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.pocket
CAM（制造 / 加工）,凹槽底部条件,Pocket_bottom_condition,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.pocket_bottom_condition
CAM（制造 / 加工）,预定义工作请求,Pre_defined_work_request,pre_defined_product_data_management_specializations,ap242,0,https://www.steptools.com/stds/smrl/data/modules/pre_defined_product_data_management_specializations/sys/4_info_reqs.htm#pre_defined_product_data_management_specializations_arm.pre_defined_work_request
CAM（制造 / 加工）,预定义工作请求状态,Pre_defined_work_request_status,pre_defined_product_data_management_specializations,ap242,0,https://www.steptools.com/stds/smrl/data/modules/pre_defined_product_data_management_specializations/sys/4_info_reqs.htm#pre_defined_product_data_management_specializations_arm.pre_defined_work_request_status
CAM（制造 / 加工）,规定路径,Prescribed_path,kinematic_analysis_control_and_result,ap242,1,https://www.steptools.com/stds/smrl/data/modules/kinematic_analysis_control_and_result/sys/4_info_reqs.htm#kinematic_analysis_control_and_result_arm.prescribed_path
CAM（制造 / 加工）,过程操作定义,Process_operation_definition,process_plan,ap242,0,https://www.steptools.com/stds/smrl/data/modules/process_plan/sys/4_info_reqs.htm#process_plan_arm.process_operation_definition
CAM（制造 / 加工）,过程操作定义关系,Process_operation_definition_relationship,process_plan,ap242,0,https://www.steptools.com/stds/smrl/data/modules/process_plan/sys/4_info_reqs.htm#process_plan_arm.process_operation_definition_relationship
CAM（制造 / 加工）,过程操作输入或输出,Process_operation_input_or_output,process_plan,ap242,0,https://www.steptools.com/stds/smrl/data/modules/process_plan/sys/4_info_reqs.htm#process_plan_arm.process_operation_input_or_output
CAM（制造 / 加工）,过程操作实例,Process_operation_occurrence,process_plan,ap242,0,https://www.steptools.com/stds/smrl/data/modules/process_plan/sys/4_info_reqs.htm#process_plan_arm.process_operation_occurrence
CAM（制造 / 加工）,过程操作实例关系,Process_operation_occurrence_relationship,process_plan,ap242,0,https://www.steptools.com/stds/smrl/data/modules/process_plan/sys/4_info_reqs.htm#process_plan_arm.process_operation_occurrence_relationship
CAM（制造 / 加工）,过程操作资源赋值,Process_operation_resource_assignment,process_plan,ap242,0,https://www.steptools.com/stds/smrl/data/modules/process_plan/sys/4_info_reqs.htm#process_plan_arm.process_operation_resource_assignment
CAM（制造 / 加工）,过程计划,Process_plan,process_plan,ap242,0,https://www.steptools.com/stds/smrl/data/modules/process_plan/sys/4_info_reqs.htm#process_plan_arm.process_plan
CAM（制造 / 加工）,过程计划关系,Process_plan_relationship,process_plan,ap242,0,https://www.steptools.com/stds/smrl/data/modules/process_plan/sys/4_info_reqs.htm#process_plan_arm.process_plan_relationship
CAM（制造 / 加工）,过程规范,Process_specification,specification_document,ap242,0,https://www.steptools.com/stds/smrl/data/modules/specification_document/sys/4_info_reqs.htm#specification_document_arm.process_specification
CAM（制造 / 加工）,过程状态关系,Process_state_relationship,process_plan,ap242,0,https://www.steptools.com/stds/smrl/data/modules/process_plan/sys/4_info_reqs.htm#process_plan_arm.process_state_relationship
CAM（制造 / 加工）,产品资源,Product_resource,process_plan,ap242,1,https://www.steptools.com/stds/smrl/data/modules/process_plan/sys/4_info_reqs.htm#process_plan_arm.product_resource
CAM（制造 / 加工）,产品版本资源,Product_version_resource,process_plan,ap242,1,https://www.steptools.com/stds/smrl/data/modules/process_plan/sys/4_info_reqs.htm#process_plan_arm.product_version_resource
CAM（制造 / 加工）,产品视图资源,Product_view_resource,process_plan,ap242,1,https://www.steptools.com/stds/smrl/data/modules/process_plan/sys/4_info_reqs.htm#process_plan_arm.product_view_resource
CAM（制造 / 加工）,轮廓,Profile,machining_features,ap242,5,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.profile
CAM（制造 / 加工）,轮廓特征,Profile_feature,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.profile_feature
CAM（制造 / 加工）,轮廓底,Profile_floor,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.profile_floor
CAM（制造 / 加工）,凸起,Protrusion,machining_features,ap242,1,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.protrusion
CAM（制造 / 加工）,圆角槽端类型,Radiused_slot_end_type,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.radiused_slot_end_type
CAM（制造 / 加工）,凹槽,Recess,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.recess
CAM（制造 / 加工）,矩形凸台,Rectangular_boss,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.rectangular_boss
CAM（制造 / 加工）,矩形构建体积,Rectangular_build_volume,additive_manufacturing_part_and_build_information,ap242,0,https://www.steptools.com/stds/smrl/data/modules/additive_manufacturing_part_and_build_information/sys/4_info_reqs.htm#additive_manufacturing_part_and_build_information_arm.rectangular_build_volume
CAM（制造 / 加工）,矩形闭合凹槽,Rectangular_closed_pocket,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.rectangular_closed_pocket
CAM（制造 / 加工）,矩形闭合轮廓,Rectangular_closed_profile,machining_features,ap242,3,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.rectangular_closed_profile
CAM（制造 / 加工）,矩形闭合形状轮廓,Rectangular_closed_shape_profile,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.rectangular_closed_shape_profile
CAM（制造 / 加工）,矩形偏置阵列,Rectangular_offset_pattern,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.rectangular_offset_pattern
CAM（制造 / 加工）,矩形省略阵列,Rectangular_omit_pattern,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.rectangular_omit_pattern
CAM（制造 / 加工）,矩形开放凹槽,Rectangular_open_pocket,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.rectangular_open_pocket
CAM（制造 / 加工）,矩形开放形状轮廓,Rectangular_open_shape_profile,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.rectangular_open_shape_profile
CAM（制造 / 加工）,矩形阵列,Rectangular_pattern,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.rectangular_pattern
CAM（制造 / 加工）,复制基础,Replicate_base,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.replicate_base
CAM（制造 / 加工）,复制特征,Replicate_feature,machining_features,ap242,1,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.replicate_feature
CAM（制造 / 加工）,资源组关系,Resource_group_relationship,resource_item,ap242,0,https://www.steptools.com/stds/smrl/data/modules/resource_item/sys/4_info_reqs.htm#resource_item_arm.resource_group_relationship
CAM（制造 / 加工）,资源项,Resource_item,resource_item,ap242,1,https://www.steptools.com/stds/smrl/data/modules/resource_item/sys/4_info_reqs.htm#resource_item_arm.resource_item
CAM（制造 / 加工）,资源项赋值,Resource_item_assignment,resource_item,ap242,1,https://www.steptools.com/stds/smrl/data/modules/resource_item/sys/4_info_reqs.htm#resource_item_arm.resource_item_assignment
CAM（制造 / 加工）,资源项实现,Resource_item_realization,resource_item,ap242,0,https://www.steptools.com/stds/smrl/data/modules/resource_item/sys/4_info_reqs.htm#resource_item_arm.resource_item_realization
CAM（制造 / 加工）,资源项关系,Resource_item_relationship,resource_item,ap242,1,https://www.steptools.com/stds/smrl/data/modules/resource_item/sys/4_info_reqs.htm#resource_item_arm.resource_item_relationship
CAM（制造 / 加工）,资源要求类型,Resource_requirement_type,process_plan,ap242,0,https://www.steptools.com/stds/smrl/data/modules/process_plan/sys/4_info_reqs.htm#process_plan_arm.resource_requirement_type
CAM（制造 / 加工）,回转特征,Revolved_feature,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.revolved_feature
CAM（制造 / 加工）,回转平面,Revolved_flat,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.revolved_flat
CAM（制造 / 加工）,回转圆,Revolved_round,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.revolved_round
CAM（制造 / 加工）,加强筋顶部,Rib_top,machining_features,ap242,1,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.rib_top
CAM（制造 / 加工）,加强筋顶部底,Rib_top_floor,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.rib_top_floor
CAM（制造 / 加工）,圆孔,Round_hole,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.round_hole
CAM（制造 / 加工）,圆角端,Rounded_end,machining_features,ap242,1,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.rounded_end
CAM（制造 / 加工）,圆角U轮廓,Rounded_u_profile,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.rounded_u_profile
CAM（制造 / 加工）,相同时间加工关系,Same_time_machining_relationship,process_plan,ap242,0,https://www.steptools.com/stds/smrl/data/modules/process_plan/sys/4_info_reqs.htm#process_plan_arm.same_time_machining_relationship
CAM（制造 / 加工）,秒倒角偏置,Second_chamfer_offset,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.second_chamfer_offset
CAM（制造 / 加工）,秒倒角参数,Second_chamfer_parameter,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.second_chamfer_parameter
CAM（制造 / 加工）,串行配置,Serial_configuration,manufacturing_configuration_effectivity,ap242,0,https://www.steptools.com/stds/smrl/data/modules/manufacturing_configuration_effectivity/sys/4_info_reqs.htm#manufacturing_configuration_effectivity_arm.serial_configuration
CAM（制造 / 加工）,形状特征定义,Shape_feature_definition,shape_feature,ap242,5,https://www.steptools.com/stds/smrl/data/modules/shape_feature/sys/4_info_reqs.htm#shape_feature_arm.shape_feature_definition
CAM（制造 / 加工）,形状特征定义元素,Shape_feature_definition_element,shape_feature,ap242,0,https://www.steptools.com/stds/smrl/data/modules/shape_feature/sys/4_info_reqs.htm#shape_feature_arm.shape_feature_definition_element
CAM（制造 / 加工）,形状特征定义元素关系,Shape_feature_definition_element_relationship,shape_feature,ap242,0,https://www.steptools.com/stds/smrl/data/modules/shape_feature/sys/4_info_reqs.htm#shape_feature_arm.shape_feature_definition_element_relationship
CAM（制造 / 加工）,形状特征定义实例元素,Shape_feature_definition_occurrence_element,shape_feature,ap242,0,https://www.steptools.com/stds/smrl/data/modules/shape_feature/sys/4_info_reqs.htm#shape_feature_arm.shape_feature_definition_occurrence_element
CAM（制造 / 加工）,形状特征定义实例元素关系,Shape_feature_definition_occurrence_element_relationship,shape_feature,ap242,0,https://www.steptools.com/stds/smrl/data/modules/shape_feature/sys/4_info_reqs.htm#shape_feature_arm.shape_feature_definition_occurrence_element_relationship
CAM（制造 / 加工）,形状特征定义关系,Shape_feature_definition_relationship,shape_feature,ap242,0,https://www.steptools.com/stds/smrl/data/modules/shape_feature/sys/4_info_reqs.htm#shape_feature_arm.shape_feature_definition_relationship
CAM（制造 / 加工）,形状轮廓,Shape_profile,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.shape_profile
CAM（制造 / 加工）,简化机械设计沉孔孔定义,Simplified_md_counterbore_hole_definition,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.simplified_md_counterbore_hole_definition
CAM（制造 / 加工）,简化机械设计沉钻孔定义,Simplified_md_counterdrill_hole_definition,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.simplified_md_counterdrill_hole_definition
CAM（制造 / 加工）,简化机械设计锥形沉孔孔定义,Simplified_md_countersink_hole_definition,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.simplified_md_countersink_hole_definition
CAM（制造 / 加工）,简化锪平面孔定义,Simplified_spotface_hole_definition,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.simplified_spotface_hole_definition
CAM（制造 / 加工）,槽,Slot,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.slot
CAM（制造 / 加工）,槽端类型,Slot_end_type,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.slot_end_type
CAM（制造 / 加工）,球形盖,Spherical_cap,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.spherical_cap
CAM（制造 / 加工）,球形孔底部,Spherical_hole_bottom,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.spherical_hole_bottom
CAM（制造 / 加工）,锪平面定义,Spotface_definition,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.spotface_definition
CAM（制造 / 加工）,锪平面孔定义,Spotface_hole_definition,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.spotface_hole_definition
CAM（制造 / 加工）,锪平面实例,Spotface_occurrence,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.spotface_occurrence
CAM（制造 / 加工）,锪平面实例在装配,Spotface_occurrence_in_assembly,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.spotface_occurrence_in_assembly
CAM（制造 / 加工）,直齿齿轮,Spur_gear,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.spur_gear
CAM（制造 / 加工）,方形U轮廓,Square_u_profile,machining_features,ap242,2,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.square_u_profile
CAM（制造 / 加工）,标准曲面纹理参数,Standard_surface_texture_parameter,surface_conditions,ap242,0,https://www.steptools.com/stds/smrl/data/modules/surface_conditions/sys/4_info_reqs.htm#surface_conditions_arm.standard_surface_texture_parameter
CAM（制造 / 加工）,步,Step,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.step
CAM（制造 / 加工）,直线锥齿轮,Straight_bevel_gear,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.straight_bevel_gear
CAM（制造 / 加工）,直线滚花,Straight_knurl,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.straight_knurl
CAM（制造 / 加工）,曲面条件,Surface_condition,surface_conditions,ap242,0,https://www.steptools.com/stds/smrl/data/modules/surface_conditions/sys/4_info_reqs.htm#surface_conditions_arm.surface_condition
CAM（制造 / 加工）,曲面条件注记,Surface_condition_callout,draughting_element_specialisations,ap242,0,https://www.steptools.com/stds/smrl/data/modules/draughting_element_specialisations/sys/4_info_reqs.htm#draughting_element_specialisations_arm.surface_condition_callout
CAM（制造 / 加工）,曲面条件符号,Surface_condition_symbol,draughting_annotation,ap242,0,https://www.steptools.com/stds/smrl/data/modules/draughting_annotation/sys/4_info_reqs.htm#draughting_annotation_arm.surface_condition_symbol
CAM（制造 / 加工）,曲面精加工规范,Surface_finish_specification,specification_document,ap242,0,https://www.steptools.com/stds/smrl/data/modules/specification_document/sys/4_info_reqs.htm#specification_document_arm.surface_finish_specification
CAM（制造 / 加工）,曲面纹理,Surface_texture,surface_conditions,ap242,0,https://www.steptools.com/stds/smrl/data/modules/surface_conditions/sys/4_info_reqs.htm#surface_conditions_arm.surface_texture
CAM（制造 / 加工）,曲面纹理参数,Surface_texture_parameter,surface_conditions,ap242,0,https://www.steptools.com/stds/smrl/data/modules/surface_conditions/sys/4_info_reqs.htm#surface_conditions_arm.surface_texture_parameter
CAM（制造 / 加工）,触觉外观,Tactile_appearance,surface_conditions,ap242,0,https://www.steptools.com/stds/smrl/data/modules/surface_conditions/sys/4_info_reqs.htm#surface_conditions_arm.tactile_appearance
CAM（制造 / 加工）,T形轮廓,Tee_profile,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.tee_profile
CAM（制造 / 加工）,螺纹,Thread,machining_features,ap242,1,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.thread
CAM（制造 / 加工）,螺纹跳动,Thread_runout,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.thread_runout
CAM（制造 / 加工）,通孔底部条件,Through_bottom_condition,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.through_bottom_condition
CAM（制造 / 加工）,通凹槽底部条件,Through_pocket_bottom_condition,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.through_pocket_bottom_condition
CAM（制造 / 加工）,通轮廓底,Through_profile_floor,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.through_profile_floor
CAM（制造 / 加工）,刀具附件点框架,Tool_attachment_point_frame,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.tool_attachment_point_frame
CAM（制造 / 加工）,刀具中心点框架,Tool_centre_point_frame,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.tool_centre_point_frame
CAM（制造 / 加工）,过渡特征,Transition_feature,machining_features,ap242,2,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.transition_feature
CAM（制造 / 加工）,处理结果,Treatment_result,surface_conditions,ap242,0,https://www.steptools.com/stds/smrl/data/modules/surface_conditions/sys/4_info_reqs.htm#surface_conditions_arm.treatment_result
CAM（制造 / 加工）,车削滚花,Turned_knurl,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.turned_knurl
CAM（制造 / 加工）,均匀资源标识符,Uniform_resource_identifier,tagged_text_representation,ap242,0,https://www.steptools.com/stds/smrl/data/modules/tagged_text_representation/sys/4_info_reqs.htm#tagged_text_representation_arm.uniform_resource_identifier
CAM（制造 / 加工）,用户定义曲面纹理参数,User_defined_surface_texture_parameter,surface_conditions,ap242,0,https://www.steptools.com/stds/smrl/data/modules/surface_conditions/sys/4_info_reqs.htm#surface_conditions_arm.user_defined_surface_texture_parameter
CAM（制造 / 加工）,V形轮廓,Vee_profile,machining_features,ap242,2,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.vee_profile
CAM（制造 / 加工）,视觉外观,Visual_appearance,surface_conditions,ap242,0,https://www.steptools.com/stds/smrl/data/modules/surface_conditions/sys/4_info_reqs.htm#surface_conditions_arm.visual_appearance
CAM（制造 / 加工）,半圆槽端类型,Woodruff_slot_end_type,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.woodruff_slot_end_type
CAM（制造 / 加工）,工作次序,Work_order,work_order,ap242,7,https://www.steptools.com/stds/smrl/data/modules/work_order/sys/4_info_reqs.htm#work_order_arm.work_order
CAM（制造 / 加工）,工作次序关系,Work_order_relationship,work_order,ap242,0,https://www.steptools.com/stds/smrl/data/modules/work_order/sys/4_info_reqs.htm#work_order_arm.work_order_relationship
CAM（制造 / 加工）,工作请求,Work_request,work_request,ap242,8,https://www.steptools.com/stds/smrl/data/modules/work_request/sys/4_info_reqs.htm#work_request_arm.work_request
CAM（制造 / 加工）,工作请求关系,Work_request_relationship,work_request,ap242,0,https://www.steptools.com/stds/smrl/data/modules/work_request/sys/4_info_reqs.htm#work_request_arm.work_request_relationship
CAM（制造 / 加工）,工作请求状态,Work_request_status,work_request,ap242,2,https://www.steptools.com/stds/smrl/data/modules/work_request/sys/4_info_reqs.htm#work_request_arm.work_request_status
CAE（分析 / 仿真）,受驱动运动副对,Actuated_kinematic_pair,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.actuated_kinematic_pair
CAE（分析 / 仿真）,应用独立材料属性,Applied_independent_material_property,generic_material_aspects,ap242,0,https://www.steptools.com/stds/smrl/data/modules/generic_material_aspects/sys/4_info_reqs.htm#generic_material_aspects_arm.applied_independent_material_property
CAE（分析 / 仿真）,基本圆孔,Basic_round_hole,mechanical_design_features_and_requirements,ap242,1,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.basic_round_hole
CAE（分析 / 仿真）,基本圆孔实例,Basic_round_hole_occurrence,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.basic_round_hole_occurrence
CAE（分析 / 仿真）,基本圆孔实例在装配,Basic_round_hole_occurrence_in_assembly,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.basic_round_hole_occurrence_in_assembly
CAE（分析 / 仿真）,特征数据列头链接,Characteristic_data_column_header_link,characteristic,ap242,0,https://www.steptools.com/stds/smrl/data/modules/characteristic/sys/4_info_reqs.htm#characteristic_arm.characteristic_data_column_header_link
