类别,中文名,英文名,模块,来源,引用次数,官方定义链接
机械 / 装备制造,通用零件特征,General_part_feature,part_shape,ap242,1,https://www.steptools.com/stds/smrl/data/modules/part_shape/sys/4_info_reqs.htm#part_shape_arm.general_part_feature
机械 / 装备制造,通用路径特征组件,General_path_feature_component,machining_features,ap242,1,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.general_path_feature_component
机械 / 装备制造,通用阵列,General_pattern,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.general_pattern
机械 / 装备制造,通用凹槽,General_pocket,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.general_pocket
机械 / 装备制造,通用凹槽底部条件,General_pocket_bottom_condition,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.general_pocket_bottom_condition
机械 / 装备制造,通用轮廓底,General_profile_floor,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.general_profile_floor
机械 / 装备制造,通用移除体积,General_removal_volume,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.general_removal_volume
机械 / 装备制造,通用回转,General_revolution,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.general_revolution
机械 / 装备制造,通用加强筋顶部底,General_rib_top_floor,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.general_rib_top_floor
机械 / 装备制造,通用形状轮廓,General_shape_profile,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.general_shape_profile
机械 / 装备制造,通用公差表,General_tolerance_table,default_tolerance,ap242,0,https://www.steptools.com/stds/smrl/data/modules/default_tolerance/sys/4_info_reqs.htm#default_tolerance_arm.general_tolerance_table
机械 / 装备制造,通用公差,General_tolerances,default_tolerance,ap242,0,https://www.steptools.com/stds/smrl/data/modules/default_tolerance/sys/4_info_reqs.htm#default_tolerance_arm.general_tolerances
机械 / 装备制造,通用顶部条件,General_top_condition,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.general_top_condition
机械 / 装备制造,几何尺寸,Geometric_dimension,dimension_tolerance,ap242,3,https://www.steptools.com/stds/smrl/data/modules/dimension_tolerance/sys/4_info_reqs.htm#dimension_tolerance_arm.geometric_dimension
机械 / 装备制造,几何占位符集合,Geometric_placeholder_set,dimension_and_tolerance_callouts,ap242,1,https://www.steptools.com/stds/smrl/data/modules/dimension_and_tolerance_callouts/sys/4_info_reqs.htm#dimension_and_tolerance_callouts_arm.geometric_placeholder_set
机械 / 装备制造,几何表示上下文带参数,Geometric_representation_context_with_parameter,kinematic_motion_representation,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_motion_representation/sys/4_info_reqs.htm#kinematic_motion_representation_arm.geometric_representation_context_with_parameter
机械 / 装备制造,几何公差,Geometric_tolerance,geometric_tolerance,ap242,5,https://www.steptools.com/stds/smrl/data/modules/geometric_tolerance/sys/4_info_reqs.htm#geometric_tolerance_arm.geometric_tolerance
机械 / 装备制造,几何公差辅助分类,Geometric_tolerance_auxiliary_classification,geometric_tolerance,ap242,0,https://www.steptools.com/stds/smrl/data/modules/geometric_tolerance/sys/4_info_reqs.htm#geometric_tolerance_arm.geometric_tolerance_auxiliary_classification
机械 / 装备制造,几何公差注记,Geometric_tolerance_callout,draughting_element_specialisations,ap242,0,https://www.steptools.com/stds/smrl/data/modules/draughting_element_specialisations/sys/4_info_reqs.htm#draughting_element_specialisations_arm.geometric_tolerance_callout
机械 / 装备制造,几何公差关系,Geometric_tolerance_relationship,geometric_tolerance,ap242,0,https://www.steptools.com/stds/smrl/data/modules/geometric_tolerance/sys/4_info_reqs.htm#geometric_tolerance_arm.geometric_tolerance_relationship
机械 / 装备制造,几何公差符号,Geometric_tolerance_symbol,draughting_annotation,ap242,0,https://www.steptools.com/stds/smrl/data/modules/draughting_annotation/sys/4_info_reqs.htm#draughting_annotation_arm.geometric_tolerance_symbol
机械 / 装备制造,GPS过滤,Gps_filter,geometric_tolerance,ap242,0,https://www.steptools.com/stds/smrl/data/modules/geometric_tolerance/sys/4_info_reqs.htm#geometric_tolerance_arm.gps_filter
机械 / 装备制造,GPS过滤规范,Gps_filtration_specification,geometric_tolerance,ap242,0,https://www.steptools.com/stds/smrl/data/modules/geometric_tolerance/sys/4_info_reqs.htm#geometric_tolerance_arm.gps_filtration_specification
机械 / 装备制造,槽,Groove,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.groove
机械 / 装备制造,半空间实体,Half_space_solid,primitive_solids,ap242,0,https://www.steptools.com/stds/smrl/data/modules/primitive_solids/sys/4_info_reqs.htm#primitive_solids_arm.half_space_solid
机械 / 装备制造,硬度,Hardness,surface_conditions,ap242,0,https://www.steptools.com/stds/smrl/data/modules/surface_conditions/sys/4_info_reqs.htm#surface_conditions_arm.hardness
机械 / 装备制造,螺旋锥齿轮,Helical_bevel_gear,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.helical_bevel_gear
机械 / 装备制造,螺旋齿轮,Helical_gear,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.helical_gear
机械 / 装备制造,高次序运动学副,High_order_kinematic_pair,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.high_order_kinematic_pair
机械 / 装备制造,孔,Hole,machining_features,ap242,1,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.hole
机械 / 装备制造,等速副,Homokinetic_pair,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.homokinetic_pair
机械 / 装备制造,不完整引用标记,Incomplete_reference_marking,incomplete_data_reference_mechanism,ap242,0,https://www.steptools.com/stds/smrl/data/modules/incomplete_data_reference_mechanism/sys/4_info_reqs.htm#incomplete_data_reference_mechanism_arm.incomplete_reference_marking
机械 / 装备制造,实例化特征,Instanced_feature,shape_feature,ap242,1,https://www.steptools.com/stds/smrl/data/modules/shape_feature/sys/4_info_reqs.htm#shape_feature_arm.instanced_feature
机械 / 装备制造,实例化制造特征,Instanced_manufacturing_feature,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.instanced_manufacturing_feature
机械 / 装备制造,插值配置表示,Interpolated_configuration_representation,kinematic_motion_representation,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_motion_representation/sys/4_info_reqs.htm#kinematic_motion_representation_arm.interpolated_configuration_representation
机械 / 装备制造,插值配置段,Interpolated_configuration_segment,kinematic_motion_representation,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_motion_representation/sys/4_info_reqs.htm#kinematic_motion_representation_arm.interpolated_configuration_segment
机械 / 装备制造,插值配置序列,Interpolated_configuration_sequence,kinematic_motion_representation,ap242,1,https://www.steptools.com/stds/smrl/data/modules/kinematic_motion_representation/sys/4_info_reqs.htm#kinematic_motion_representation_arm.interpolated_configuration_sequence
机械 / 装备制造,项链接运动关系,Item_link_motion_relationship,kinematic_motion_representation,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_motion_representation/sys/4_info_reqs.htm#kinematic_motion_representation_arm.item_link_motion_relationship
机械 / 装备制造,运动学分析一致性,Kinematic_analysis_consistency,kinematic_analysis_control_and_result,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_analysis_control_and_result/sys/4_info_reqs.htm#kinematic_analysis_control_and_result_arm.kinematic_analysis_consistency
机械 / 装备制造,运动学分析结果,Kinematic_analysis_result,kinematic_analysis_control_and_result,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_analysis_control_and_result/sys/4_info_reqs.htm#kinematic_analysis_control_and_result_arm.kinematic_analysis_result
机械 / 装备制造,运动学控制,Kinematic_control,kinematic_analysis_control_and_result,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_analysis_control_and_result/sys/4_info_reqs.htm#kinematic_analysis_control_and_result_arm.kinematic_control
机械 / 装备制造,运动副,Kinematic_joint,kinematic_topology,ap242,3,https://www.steptools.com/stds/smrl/data/modules/kinematic_topology/sys/4_info_reqs.htm#kinematic_topology_arm.kinematic_joint
机械 / 装备制造,运动学链接,Kinematic_link,kinematic_topology,ap242,2,https://www.steptools.com/stds/smrl/data/modules/kinematic_topology/sys/4_info_reqs.htm#kinematic_topology_arm.kinematic_link
机械 / 装备制造,运动学链接表示,Kinematic_link_representation,kinematic_structure,ap242,3,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.kinematic_link_representation
机械 / 装备制造,运动学链接表示关联,Kinematic_link_representation_association,kinematic_structure,ap242,2,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.kinematic_link_representation_association
机械 / 装备制造,运动学环,Kinematic_loop,kinematic_topology,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_topology/sys/4_info_reqs.htm#kinematic_topology_arm.kinematic_loop
机械 / 装备制造,运动副对,Kinematic_pair,kinematic_structure,ap242,1,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.kinematic_pair
机械 / 装备制造,运动学路径,Kinematic_path,kinematic_motion_representation,ap242,2,https://www.steptools.com/stds/smrl/data/modules/kinematic_motion_representation/sys/4_info_reqs.htm#kinematic_motion_representation_arm.kinematic_path
机械 / 装备制造,运动学路径定义按曲线,Kinematic_path_defined_by_curves,kinematic_motion_representation,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_motion_representation/sys/4_info_reqs.htm#kinematic_motion_representation_arm.kinematic_path_defined_by_curves
机械 / 装备制造,运动学路径定义按节点,Kinematic_path_defined_by_nodes,kinematic_motion_representation,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_motion_representation/sys/4_info_reqs.htm#kinematic_motion_representation_arm.kinematic_path_defined_by_nodes
机械 / 装备制造,运动学路径段,Kinematic_path_segment,kinematic_motion_representation,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_motion_representation/sys/4_info_reqs.htm#kinematic_motion_representation_arm.kinematic_path_segment
机械 / 装备制造,运动学属性定义表示,Kinematic_property_definition_representation,kinematic_topology,ap242,1,https://www.steptools.com/stds/smrl/data/modules/kinematic_topology/sys/4_info_reqs.htm#kinematic_topology_arm.kinematic_property_definition_representation
机械 / 装备制造,运动学属性机构表示,Kinematic_property_mechanism_representation,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.kinematic_property_mechanism_representation
机械 / 装备制造,运动学属性拓扑表示,Kinematic_property_topology_representation,kinematic_topology,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_topology/sys/4_info_reqs.htm#kinematic_topology_arm.kinematic_property_topology_representation
机械 / 装备制造,运动学拓扑有向结构,Kinematic_topology_directed_structure,kinematic_topology,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_topology/sys/4_info_reqs.htm#kinematic_topology_arm.kinematic_topology_directed_structure
机械 / 装备制造,运动学拓扑网络结构,Kinematic_topology_network_structure,kinematic_topology,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_topology/sys/4_info_reqs.htm#kinematic_topology_arm.kinematic_topology_network_structure
机械 / 装备制造,运动学拓扑结构,Kinematic_topology_structure,kinematic_topology,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_topology/sys/4_info_reqs.htm#kinematic_topology_arm.kinematic_topology_structure
机械 / 装备制造,运动学拓扑子结构,Kinematic_topology_substructure,kinematic_topology,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_topology/sys/4_info_reqs.htm#kinematic_topology_arm.kinematic_topology_substructure
机械 / 装备制造,运动学拓扑树结构,Kinematic_topology_tree_structure,kinematic_topology,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_topology/sys/4_info_reqs.htm#kinematic_topology_arm.kinematic_topology_tree_structure
机械 / 装备制造,滚花,Knurl,machining_features,ap242,1,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.knurl
机械 / 装备制造,长度加减边界,Length_plus_minus_bounds,dimension_tolerance,ap242,7,https://www.steptools.com/stds/smrl/data/modules/dimension_tolerance/sys/4_info_reqs.htm#dimension_tolerance_arm.length_plus_minus_bounds
机械 / 装备制造,长度公差特征,Length_tolerance_characteristic,characteristic,ap242,0,https://www.steptools.com/stds/smrl/data/modules/characteristic/sys/4_info_reqs.htm#characteristic_arm.length_tolerance_characteristic
机械 / 装备制造,极限与配合,Limits_and_fits,dimension_tolerance,ap242,1,https://www.steptools.com/stds/smrl/data/modules/dimension_tolerance/sys/4_info_reqs.htm#dimension_tolerance_arm.limits_and_fits
机械 / 装备制造,线轮廓公差,Line_profile_tolerance,geometric_tolerance,ap242,1,https://www.steptools.com/stds/smrl/data/modules/geometric_tolerance/sys/4_info_reqs.htm#geometric_tolerance_arm.line_profile_tolerance
机械 / 装备制造,线性距离,Linear_distance,dimension_tolerance,ap242,0,https://www.steptools.com/stds/smrl/data/modules/dimension_tolerance/sys/4_info_reqs.htm#dimension_tolerance_arm.linear_distance
机械 / 装备制造,线性柔性与小齿轮副,Linear_flexible_and_pinion_pair,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.linear_flexible_and_pinion_pair
机械 / 装备制造,线性柔性与平面曲线副,Linear_flexible_and_planar_curve_pair,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.linear_flexible_and_planar_curve_pair
机械 / 装备制造,线性柔性链接表示,Linear_flexible_link_representation,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.linear_flexible_link_representation
机械 / 装备制造,线性路径,Linear_path,kinematic_motion_representation,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_motion_representation/sys/4_info_reqs.htm#kinematic_motion_representation_arm.linear_path
机械 / 装备制造,线性路径特征组件,Linear_path_feature_component,machining_features,ap242,7,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.linear_path_feature_component
机械 / 装备制造,线性轮廓,Linear_profile,machining_features,ap242,2,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.linear_profile
机械 / 装备制造,链接运动关系,Link_motion_relationship,kinematic_motion_representation,ap242,1,https://www.steptools.com/stds/smrl/data/modules/kinematic_motion_representation/sys/4_info_reqs.htm#kinematic_motion_representation_arm.link_motion_relationship
机械 / 装备制造,链接运动表示沿路径,Link_motion_representation_along_path,kinematic_motion_representation,ap242,1,https://www.steptools.com/stds/smrl/data/modules/kinematic_motion_representation/sys/4_info_reqs.htm#kinematic_motion_representation_arm.link_motion_representation_along_path
机械 / 装备制造,链接运动变换,Link_motion_transformation,kinematic_motion_representation,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_motion_representation/sys/4_info_reqs.htm#kinematic_motion_representation_arm.link_motion_transformation
机械 / 装备制造,位置元素,Location_element,machining_features,ap242,2,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.location_element
机械 / 装备制造,环槽端类型,Loop_slot_end_type,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.loop_slot_end_type
机械 / 装备制造,批次配置,Lot_configuration,manufacturing_configuration_effectivity,ap242,0,https://www.steptools.com/stds/smrl/data/modules/manufacturing_configuration_effectivity/sys/4_info_reqs.htm#manufacturing_configuration_effectivity_arm.lot_configuration
机械 / 装备制造,低次序运动学副,Low_order_kinematic_pair,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.low_order_kinematic_pair
机械 / 装备制造,低次序运动学副带运动耦合,Low_order_kinematic_pair_with_motion_coupling,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.low_order_kinematic_pair_with_motion_coupling
机械 / 装备制造,加工特征,Machining_feature,machining_features,ap242,2,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.machining_feature
机械 / 装备制造,加工特征尺寸,Machining_feature_size,dimension_tolerance,ap242,0,https://www.steptools.com/stds/smrl/data/modules/dimension_tolerance/sys/4_info_reqs.htm#dimension_tolerance_arm.machining_feature_size
机械 / 装备制造,流形实体边界表示,Manifold_solid_brep,advanced_boundary_representation,ap242,2,https://www.steptools.com/stds/smrl/data/modules/advanced_boundary_representation/sys/4_info_reqs.htm#advanced_boundary_representation_arm.manifold_solid_brep
机械 / 装备制造,制造配置,Manufacturing_configuration,manufacturing_configuration_effectivity,ap242,0,https://www.steptools.com/stds/smrl/data/modules/manufacturing_configuration_effectivity/sys/4_info_reqs.htm#manufacturing_configuration_effectivity_arm.manufacturing_configuration
机械 / 装备制造,制造特征,Manufacturing_feature,machining_features,ap242,8,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.manufacturing_feature
机械 / 装备制造,制造特征组,Manufacturing_feature_group,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.manufacturing_feature_group
机械 / 装备制造,标记特征,Marking_feature,machining_features,ap242,1,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.marking_feature
机械 / 装备制造,最大公差特征,Maximum_tolerance_characteristic,characteristic,ap242,0,https://www.steptools.com/stds/smrl/data/modules/characteristic/sys/4_info_reqs.htm#characteristic_arm.maximum_tolerance_characteristic
机械 / 装备制造,机械设计沉孔孔定义,Md_counterbore_hole_definition,mechanical_design_features_and_requirements,ap242,1,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.md_counterbore_hole_definition
机械 / 装备制造,机械设计沉孔孔实例,Md_counterbore_hole_occurrence,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.md_counterbore_hole_occurrence
机械 / 装备制造,机械设计沉孔孔实例在装配,Md_counterbore_hole_occurrence_in_assembly,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.md_counterbore_hole_occurrence_in_assembly
机械 / 装备制造,机械设计沉钻孔定义,Md_counterdrill_hole_definition,mechanical_design_features_and_requirements,ap242,1,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.md_counterdrill_hole_definition
机械 / 装备制造,机械设计沉钻孔实例,Md_counterdrill_hole_occurrence,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.md_counterdrill_hole_occurrence
机械 / 装备制造,机械设计沉钻孔实例在装配,Md_counterdrill_hole_occurrence_in_assembly,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.md_counterdrill_hole_occurrence_in_assembly
机械 / 装备制造,机械设计锥形沉孔孔定义,Md_countersink_hole_definition,mechanical_design_features_and_requirements,ap242,1,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.md_countersink_hole_definition
机械 / 装备制造,机械设计锥形沉孔孔实例,Md_countersink_hole_occurrence,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.md_countersink_hole_occurrence
机械 / 装备制造,机械设计锥形沉孔孔实例在装配,Md_countersink_hole_occurrence_in_assembly,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.md_countersink_hole_occurrence_in_assembly
机械 / 装备制造,测量路径,Measurement_path,dimension_tolerance,ap242,2,https://www.steptools.com/stds/smrl/data/modules/dimension_tolerance/sys/4_info_reqs.htm#dimension_tolerance_arm.measurement_path
机械 / 装备制造,机械设计要求项关联,Mechanical_design_requirement_item_association,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.mechanical_design_requirement_item_association
机械 / 装备制造,机构表示,Mechanism_representation,kinematic_structure,ap242,3,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.mechanism_representation
机械 / 装备制造,机构状态表示,Mechanism_state_representation,kinematic_state,ap242,1,https://www.steptools.com/stds/smrl/data/modules/kinematic_state/sys/4_info_reqs.htm#kinematic_state_arm.mechanism_state_representation
机械 / 装备制造,最小公差特征,Minimum_tolerance_characteristic,characteristic,ap242,0,https://www.steptools.com/stds/smrl/data/modules/characteristic/sys/4_info_reqs.htm#characteristic_arm.minimum_tolerance_characteristic
机械 / 装备制造,多轴特征,Multi_axis_feature,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.multi_axis_feature
机械 / 装备制造,多边形轮廓,Ngon_profile,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.ngon_profile
机械 / 装备制造,名义三维派生特征,Nominal_3d_derived_feature,model_based_3d_geometrical_dimensioning_and_tolerancing_representation,ap242,1,https://www.steptools.com/stds/smrl/data/modules/model_based_3d_geometrical_dimensioning_and_tolerancing_representation/sys/4_info_reqs.htm#model_based_3d_geometrical_dimensioning_and_tolerancing_representation_arm.nominal_3d_derived_feature
机械 / 装备制造,名义三维边,Nominal_3d_edge,model_based_3d_geometrical_dimensioning_and_tolerancing_representation,ap242,0,https://www.steptools.com/stds/smrl/data/modules/model_based_3d_geometrical_dimensioning_and_tolerancing_representation/sys/4_info_reqs.htm#model_based_3d_geometrical_dimensioning_and_tolerancing_representation_arm.nominal_3d_edge
机械 / 装备制造,名义三维特征,Nominal_3d_feature,model_based_3d_geometrical_dimensioning_and_tolerancing_representation,ap242,2,https://www.steptools.com/stds/smrl/data/modules/model_based_3d_geometrical_dimensioning_and_tolerancing_representation/sys/4_info_reqs.htm#model_based_3d_geometrical_dimensioning_and_tolerancing_representation_arm.nominal_3d_feature
机械 / 装备制造,名义三维积分特征,Nominal_3d_integral_feature,model_based_3d_geometrical_dimensioning_and_tolerancing_representation,ap242,1,https://www.steptools.com/stds/smrl/data/modules/model_based_3d_geometrical_dimensioning_and_tolerancing_representation/sys/4_info_reqs.htm#model_based_3d_geometrical_dimensioning_and_tolerancing_representation_arm.nominal_3d_integral_feature
机械 / 装备制造,名义公差特征,Nominal_tolerance_characteristic,characteristic,ap242,0,https://www.steptools.com/stds/smrl/data/modules/characteristic/sys/4_info_reqs.htm#characteristic_arm.nominal_tolerance_characteristic
机械 / 装备制造,非均匀区域定义,Non_uniform_zone_definition,geometric_tolerance,ap242,0,https://www.steptools.com/stds/smrl/data/modules/geometric_tolerance/sys/4_info_reqs.htm#geometric_tolerance_arm.non_uniform_zone_definition
机械 / 装备制造,编号的十进制位,Number_of_decimal_places,default_tolerance,ap242,0,https://www.steptools.com/stds/smrl/data/modules/default_tolerance/sys/4_info_reqs.htm#default_tolerance_arm.number_of_decimal_places
机械 / 装备制造,开放轮廓,Open_profile,machining_features,ap242,2,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.open_profile
机械 / 装备制造,开放槽,Open_slot,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.open_slot
机械 / 装备制造,开放槽端类型,Open_slot_end_type,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.open_slot_end_type
机械 / 装备制造,有向关节,Oriented_joint,kinematic_topology,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_topology/sys/4_info_reqs.htm#kinematic_topology_arm.oriented_joint
机械 / 装备制造,有向公差区域,Oriented_tolerance_zone,geometric_tolerance,ap242,0,https://www.steptools.com/stds/smrl/data/modules/geometric_tolerance/sys/4_info_reqs.htm#geometric_tolerance_arm.oriented_tolerance_zone
机械 / 装备制造,外直径,Outer_diameter,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.outer_diameter
机械 / 装备制造,外直径到台肩,Outer_diameter_to_shoulder,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.outer_diameter_to_shoulder
机械 / 装备制造,外圆,Outer_round,machining_features,ap242,1,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.outer_round
机械 / 装备制造,副表示关系,Pair_representation_relationship,kinematic_structure,ap242,2,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.pair_representation_relationship
机械 / 装备制造,副值,Pair_value,kinematic_state,ap242,1,https://www.steptools.com/stds/smrl/data/modules/kinematic_state/sys/4_info_reqs.htm#kinematic_state_arm.pair_value
机械 / 装备制造,平行度公差,Parallelism_tolerance,geometric_tolerance,ap242,1,https://www.steptools.com/stds/smrl/data/modules/geometric_tolerance/sys/4_info_reqs.htm#geometric_tolerance_arm.parallelism_tolerance
机械 / 装备制造,部分面积定义,Partial_area_definition,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.partial_area_definition
机械 / 装备制造,部分圆形路径特征组件,Partial_circular_path_feature_component,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.partial_circular_path_feature_component
机械 / 装备制造,部分圆形轮廓,Partial_circular_profile,machining_features,ap242,3,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.partial_circular_profile
